date,target,days_to_news,open,high,low,close,vol,signed_volume,zero_vol_mins_count,significant_mins_count,max_signed_volume,trade_value,trade_value_std,RSI_above_80_count,RSI_below_20_count,avg_price,max_box_cross_2p_count,price_cross_bb,30d_avg_trade_value,trade_val_ratio,body_vs_shadow,interaday_volatility,cloud_width_to_range,max_10_min_price_change_pos,max_10_min_price_change_neg,max_10_min_trade_Value,correlation,RSI
2021-06-08,0,0,1860,1898,1850,1898,1114573463,-217471931,0,0,914070126,2.11089E+12,24484871751.08457,0,8,1893.9001144916008,0,19,859952667760.6666,2.454659295007248,0.7916666666666666,10.29359840617647,5.260416666666667,0.025289779,-0.017148982,6.90234E+11,0.6326791222894886,47.37516005121639
2021-06-13,0,0,1880,2000,1852,1978,543081642,903331597,0,0,192271506,1.0546E+12,5537140273.763406,28,6,1941.8824115840764,2,24,867387790872.1333,1.215835292762917,0.6621621621621622,49.65500573397068,1.8581081081081081,0.042713568,-0.021843367,235442195769.99997,-0.333183269,54.08653846153846
2021-06-14,0,0,1986,2039,1986,2039,959178880,1705555946,0,0,1185038415,1.95441E+12,27576330922.321236,12,1,2037.5817181983823,0,7,927263296932.4667,2.1077134799096235,1,4.116466331190132,4.716981132075472,0.020598332515939184,-0.004433498,5.03835E+11,0.5946944448785813,63.32094175960347
2021-06-15,0,0,2102,2139,2000,2015,1106546626,721051547,0,0,1128030995,2.30479E+12,19361527898.071743,5,3,2082.8671774984023,1,22,1003368850371.3667,2.2970512257919427,0.6258992805755396,33.249582985956586,1.5827338129496402,0.024625784645098986,-0.026237624,1.72524E+11,0.6394545060371988,67.68211920529802
2021-06-16,0,0,2015,2119,2001,2034,600003850,764985805,0,0,291665655,1.22937E+12,5655096454.740682,1,9,2048.9329742667483,2,21,1028847299336.4333,1.194898090071184,0.16101694915254236,23.254797852244984,1.8644067796610169,0.033014354,-0.020107896,163050668247.00003,0.5769811535521652,77.03488372093022
2021-06-19,0,0,2029,2090,1960,2009,563203762,-3715893,0,0,221418802,1.13959E+12,4073100369.1949935,4,9,2023.4136865353537,5,25,1065529105913.0667,1.069510156048216,0.15384615384615385,23.60153962330769,1.8076923076923077,0.043144775,-0.028217822,92692326615,-0.04029907,75.60627674750357
2021-06-20,0,0,2021,2055,1922,1922,620557678,-1677028013,0,0,262936377,1.20413E+12,11265245011.419304,3,23,1940.3992843595113,1,18,1054010834413.2333,1.1424262777766774,0.7443609022556391,29.53827257294799,1.8796992481203008,0.012295081967213115,-0.03798127,4.08538E+11,0.5218951582060657,65.13513513513513
2021-06-21,0,0,1862,2037,1861,2037,762575072,2369990849,0,0,996324923,1.52025E+12,17771928454.978615,12,1,1993.577437457856,1,13,1047740657932.4667,1.450981639776157,0.9943181818181818,51.548846471747474,1.5056818181818181,0.035837015218458515,-0.014841351,6.15765E+11,0.7819147234808453,71.58273381294964
2021-06-22,0,0,2049,2092,2037,2092,1117539957,1553540060,0,0,582108648,2.33472E+12,23036821527,0,5,2089.160114876322,0,13,1.08424E+12,2.153330191,0.7818181818181819,5.605202560063986,5,0.020076481835564052,-0.015533981,4.50471E+11,0.5970954219035615,70.15113350125944
2021-06-23,0,0,2109,2180,2057,2090,940134381,-722426032,0,0,230621472,1.98935E+12,7585846919.881494,5,9,2116.0248230843076,3,28,1149215967619.6667,1.7310477258260433,0.15447154471544716,25.413516065574342,2.2764227642276422,0.029898804047838085,-0.021276596,2.50936E+11,0.12719709923816344,70.59569075
2021-06-26,0,0,2100,2171,2069,2089,722082093,-603730516,0,0,164860368,1.52878E+12,5799563942.480562,7,11,2117.189603915299,3,23,1.14887E+12,1.3306812175844533,0.10784313725490197,26.11815215425099,2.7450980392156863,0.029508196721311476,-0.021978022,164696729392.99997,0.084438832,74.36582109479306
2021-06-27,0,0,2080,2222,2070,2198,1158584224,2839518265,0,0,1305667029,2.53903E+12,23551694719.17257,10,10,2191.492363,1,23,1.22381E+12,2.0746982063174064,0.7763157894736842,33.48188214525958,1.8421052631578947,0.04009009,-0.016491067,9.16319E+11,0.3753718621210169,82.73291925465838
2021-06-28,0,0,2182,2220,2125,2152,539969518,-244016689,0,0,159752779,1.16829E+12,3825927741,0,8,2163.623666614085,3,17,1221582174766.0334,0.9563751440780149,0.3157894736842105,22.95189427694252,2.9473684210526314,0.028442437923250564,-0.021057557,1.04824E+11,-0.60914736,75.52910052910053
2021-06-29,0,0,2140,2246,2140,2159,483623563,431251233,0,0,405145368,1.05623E+12,5121227914.910409,3,3,2183.9928683416942,4,16,1217980795510.3333,0.86719792,0.1792452830188679,16.764712068658735,2.832547169811321,0.026797677534613668,-0.017727273,1.83306E+11,0.24308999577833326,73.75886524822695
2021-06-30,0,0,2160,2228,2142,2151,501085172,236962716,0,0,247458736,1.08914E+12,5552030127.874999,7,10,2173.560305,0,22,1.23116E+12,0.8846435347944891,0.10465116279069768,15.525653294793035,3.985465116,0.030575539568345324,-0.016091954,1.94041E+11,-0.320694226,69.79655712050078
2021-07-03,0,0,2150,2178,2066,2066,579921561,-420040003,0,0,115140420,1.21124E+12,9989383010.022356,0,30,2088.622653826454,1,16,1203439232696.1333,1.0064798261839911,0.75,30.80060303653152,3.060267857142857,0.014925373134328358,-0.019412879,2.49862E+11,0.7848687558673727,56.83229813664596
2021-07-04,0,0,2030,2130,2001,2053,344558867,33799727,0,0,129231284,7.10924E+11,2482657662.152545,20,20,2063.2877555724026,2,31,1179623642519.2666,0.6026702634042778,0.17829457364341086,24.318590589444156,2.6569767441860463,0.031310212,-0.024038462,73561230234,0.09678533,51.174496644295296
2021-07-05,0,0,2064,2122,2042,2100,308107482,196656972,0,0,74472192,6.41893E+11,2453606112.902798,6,7,2083.341420751347,2,25,1.15091E+12,0.5577284233786036,0.45,13.73963206121199,4.284375,0.019440493,-0.011230469,65662831460,-0.125719239,56.86591276252019
2021-07-06,0,0,2116,2156,2079,2083,358731337,-71088819,0,0,45492790,7.55296E+11,2776563869.0497265,2,9,2105.4628790849124,1,21,1.16006E+12,0.6510853795209481,0.42857142857142855,16.411877954131974,4.7435064935064934,0.020436600092893636,-0.015267176,75248376665,-0.360792792,53.97082658022691
2021-07-07,0,0,2100,2121,2040,2063,297676766,-169138016,0,0,64844217,6.16133E+11,3141623488.9738193,5,8,2069.805616,1,24,1.1458E+12,0.5377335102475195,0.4567901234567901,16.636072854713984,4.5092592592592595,0.018009479,-0.016401351,1.0667E+11,0.2719014285025154,54.41176470588235
2021-07-10,0,0,2051,2083,1985,2011,296341440,-271658637,0,0,41052518,5.99391E+11,2609535330.251644,2,10,2022.6360159146152,1,22,1142695039372.3333,0.5245414120999748,0.40816326530612246,16.722233185396345,3.7270408163265305,0.019098923,-0.015755785,72416506200,0.7879200423395434,57.71230502599654
2021-07-11,0,0,2003,2123,1996,2112,496798035,734357602,0,0,149432008,1.03364E+12,5438832916.521465,18,13,2080.5969956262006,3,31,1173007564962.0667,0.8811848533026522,0.8582677165354331,35.52408904188297,3.1397637795275593,0.023914104441190825,-0.010742188,2.03125E+11,0.8418020445711123,56.660746003552404
2021-07-12,0,0,2111,2145,2054,2060,315438432,-175441866,0,0,32754402,6.60784E+11,2067539392.780984,0,10,2094.811598924002,1,22,1192103791266.5334,0.5543008007700063,0.5604395604395604,24.552411147216144,4.684065934065934,0.012166588675713618,-0.010874704,58054440688,-0.528959788,47.142857142857146
2021-07-13,0,0,2055,2109,2022,2039,323491997,144638151,0,0,60614526,6.66355E+11,2288974492.1434603,2,33,2059.8823335682087,1,17,1195758524100.5667,0.5572658996282076,0.1839080459770115,17.352864847985952,4.698275862068965,0.017249640632486823,-0.014814815,77741070192,0.3594238975766158,45.59585492
2021-07-14,0,0,2050,2125,2035,2110,421762719,441683028,0,0,96398300,8.81387E+11,4220693925.9908442,3,6,2089.7690888131815,1,23,1199389578195.4333,0.734862724,0.6666666666666666,21.87204864053485,4.263888888888889,0.016509434,-0.015188633,1.47109E+11,0.6249560091752754,51.61787365177196
2021-07-17,0,0,2124,2134,2051,2057,445324854,-167660905,0,0,119003950,9.30022E+11,2670000857.5354285,0,8,2088.413515642224,1,20,1192760080742.7666,0.7797229794661201,0.8072289156626506,23.93584736845336,4.322289156626506,0.013145539906103286,-0.013320647,69836782944,0.5796383686356803,38.11129848229342
2021-07-31,0,0,2031,2089,1982,2002,449178311,-676841564,140,0,594131772,9.09171E+11,11891603870.23216,0,19,2024.0764281069662,1,9,1.19435E+12,0.7612295846292111,0.27102803738317754,14.48088911167301,3.0070093457943927,0.019314341,-0.021203156,3.0397E+11,-0.536947202,37.541528239202655
2021-08-01,0,0,1996,2069,1978,1985,479660249,205382176,0,0,224689665,9.65709E+11,4363950275.054167,11,20,2013.3197930541874,2,27,1.21021E+12,0.7979702540648825,0.12087912087912088,21.672750429676896,3.2554945054945055,0.031476997578692496,-0.023737374,1.68645E+11,0.066375466,35.78431372549019
2021-08-02,0,0,2044,2110,2030,2058,526439650,890812633,0,0,504664600,1.09178E+12,8167396242.823454,19,4,2073.9023379982873,2,20,1225244256692.8333,0.8910749142354141,0.175,16.208878073819815,3.56875,0.031874405328258804,-0.015972894,3.34265E+11,0.4766120252175371,43.13146233
2021-08-03,0,0,2050,2060,1981,1994,397514690,-306400385,0,0,51755940,7.95588E+11,3182535048.9409814,0,16,2001.4051881579521,1,24,1223096117271.6667,0.6504705163398772,0.7088607594936709,15.781191379837542,3.170886075949367,0.010406342913776016,-0.015469062,72899452971,-0.882377738,44.51219512195122
2021-08-04,0,0,1994,2020,1952,1961,408137025,-6973542,0,0,147891750,8.04306E+11,3159582781.7814374,14,12,1970.6771244020315,3,26,1179543300258.4666,0.6818794177481716,0.4852941176470588,13.954030573324937,3.8713235294117645,0.030723488602576808,-0.016888434,1.11621E+11,-0.374812729,43.19526627218935
2021-08-07,0,0,1990,2049,1989,2002,332572824,264497007,0,0,83555868,6.68471E+11,3063775376.3539696,9,5,2010.000307069588,0,22,1.16667E+12,0.5729727731876212,0.2,13.360716640419632,4.3875,0.021526418786692758,-0.022977023,99132253371,0.8092114184416189,42.68656716
2021-08-08,0,0,2000,2036,1969,1977,281484217,-56162167,0,0,69658155,5.60042E+11,1831526084.3135827,6,16,1989.605328887765,1,27,1120193564841.1333,0.4999515402683336,0.34328358208955223,16.145415327276027,3.906716417910448,0.021674877,-0.016566265,47615184078,-0.832028557,42.182890855457224
2021-08-09,0,0,1967,2061,1960,2030,474854034,653699882,0,0,221679450,9.57063E+11,4659095708.085528,21,0,2015.4893167507555,1,20,1075269351003.6666,0.8900683644053168,0.6237623762376238,25.691767056957328,2.368811881188119,0.019851116625310174,-0.019377868,1.36381E+11,0.89022061,47.679324894514764
2021-08-10,0,0,2040,2060,2017,2025,361611689,-32878577,0,0,39109188,7.36155E+11,2529374462.3734665,7,13,2035.7615753372397,1,23,1058828934627.2333,0.695254122,0.3488372093023256,10.179908195688066,4.982558139534884,0.00973236,-0.008832188,73555526494,-0.743697069,51.054216867469876
2021-08-11,0,0,2047,2074,2017,2054,476978144,779743,0,0,96720559,9.73985E+11,3153175817.8421674,24,16,2041.9908262232661,1,26,1053308627761.1666,0.9246909867502263,0.12280701754385964,13.262012485486212,3.3903508771929824,0.015496368,-0.011713031,92661617730,-0.18571962,45.101351351351354
2021-08-14,0,0,2080,2144,2080,2144,1269412948,1721543156,0,0,797998696,2.71488E+12,25633550653.182575,32,7,2138.688625442475,3,12,1.10367E+12,2.4598716652514474,1,11.343700443792171,2.984375,0.020522388059701493,-0.017568851,5.11497E+11,-0.078549007,56.666666666666664
2021-08-22,0,0,2290,2302,2263,2302,1088269627,43900433,0,0,285761952,2.50342E+12,27466641841.113216,9,11,2300.3687950329977,0,17,1136439240801.4333,2.202864350906742,0.3076923076923077,4.71586136,4.358974358974359,0.013900955690703735,-0.012758469,7.40138E+11,0.504625585,67.14471968709256
2021-08-23,0,0,2345,2346,2250,2265,724943081,-894636671,0,0,513499200,1.66292E+12,6171732853.850119,8,14,2293.8651397667454,3,20,1114045966030.6333,1.4926867584701384,0.8333333333333334,20.591921958453565,1.7708333333333333,0.024117140396210164,-0.026269702,1.59878E+11,-0.666097584,60.572987721691675
2021-08-24,0,0,2270,2398,2265,2358,589785623,998112997,0,0,254137760,1.38194E+12,5034754027.220328,14,10,2343.1306001638495,1,25,1.0938E+12,1.2634355001686415,0.6616541353383458,21.987649550166996,1.1879699248120301,0.027196652719665274,-0.016883117,1.54279E+11,0.7074565247047113,69.46959896507116
2021-08-25,0,0,2370,2429,2275,2390,521800894,565077036,0,0,301041559,1.23372E+12,5402286335.434061,23,18,2364.3546571539605,2,27,1.08396E+12,1.138158289898779,0.12987012987012986,37.32253855589274,0.474025974,0.022249690976514216,-0.023696682,1.96558E+11,0.488705032,75.86666666666667
2021-08-28,0,0,2406,2482,2396,2482,622213023,1157550893,0,0,478030850,1.53951E+12,18275077819.67927,4,0,2474.252,1,7,1.05065E+12,1.465299429310014,0.8837209302325582,13.997213536455869,0.8488372093023255,0.029008863819500404,-0.004048583,5.8556E+11,0.7282812423741577,80.12121212121212
2021-08-30,0,0,2320,2370,2315,2315,466287647,485549537,0,0,952900350,1.08113E+12,12593935046.90933,1,25,2318.579575660515,0,8,1.04774E+12,1.0318628099141842,0.090909091,8.466713401126285,0.6909090909090909,0.023206751054852322,-0.01511879,1.46522E+11,0.5969510065053921,63.98258977149075
2021-08-31,0,0,2206,2299,2204,2207,768805329,612685602,0,0,648217926,1.70692E+12,16354866918.019009,16,49,2220.229518576867,2,26,1069430836849.9667,1.5961053549875044,0.010526315789473684,29.39757407654174,0.28157894736842104,0.019077196095829637,-0.013926325,2.30846E+11,-0.082134528,61.059190031152646
2021-09-04,0,0,2291,2316,2220,2235,399876306,-99491299,0,0,111786233,9.00828E+11,2910872590.7231855,19,8,2252.7674760079435,3,22,1.06315E+12,0.8473170293440545,0.5833333333333334,21.546579595753617,0.19010416666666666,0.018582541054451167,-0.017621145,78828990345,-0.457383509,64.30062630480168
2021-09-05,0,0,2215,2331,2179,2294,529894808,1076830944,0,0,333849554,1.20591E+12,4952787696.439393,13,24,2275.758847759837,2,35,1.06298E+12,1.134468149885649,0.5197368421052632,31.07973451416456,0.12664473684210525,0.032618026,-0.02283105,1.60864E+11,0.049467649158201885,64.95901639344262
2021-09-06,0,0,2290,2330,2182,2200,443119585,-222094414,0,0,111096531,9.97473E+11,3754718085.8328524,2,37,2251.024752548457,1,23,1.07253E+12,0.9300206431980604,0.6081081081081081,32.48690747029238,0.10304054054054054,0.017421602787456445,-0.013943355,97831169352,-0.064962436,60.66985645933015
2021-09-07,0,0,2191,2200,2139,2141,517964021,-98120053,0,0,37583694,1.11862E+12,5278866456.373732,7,20,2159.6499657511927,1,27,1088418901822.7333,1.0277485794666819,0.819672131,20.052594322804413,0.25,0.015027322404371584,-0.014292301,1.66462E+11,0.079005701,55.28068506184586
2021-09-08,0,0,2160,2217,2139,2185,331638818,79494170,0,0,62192325,7.22231E+11,2433088754.5860133,24,20,2177.7652255623466,0,25,1087316767545.0333,0.6642328223427194,0.32051282051282054,14.444166590967962,0.5224358974358975,0.019589977,-0.013824885,62354357674,0.006090066,57.33944954128441
2021-09-11,0,0,2200,2258,2110,2120,272742264,-57002425,0,0,74546016,5.89035E+11,2101993151.1417458,2,13,2159.6745433593674,1,26,1.08641E+12,0.542182634,0.5405405405405406,32.62915204,0.40371621621621623,0.007466169,-0.014918415,53927327790,0.36655671354267483,52.93072824156306
2021-09-12,0,0,2130,2150,2052,2052,389901970,-172182594,0,0,82041474,8.02709E+11,7702826513.175916,2,17,2058.7461390564404,1,14,1093190760488.7667,0.7342809730564388,0.7959183673469388,17.041771820592956,1.0892857142857142,0.0062954,-0.019883608,2.06295E+11,0.760045437,45.833333333333336
2021-09-13,0,0,2130,2133,1980,2079,513769623,-271318400,0,0,226926080,1.06535E+12,4515468224.774259,9,5,2073.587297353701,3,25,1094247749320.9333,0.9735877132762036,0.3333333333333333,34.86642185510143,0.8741830065359477,0.026328161730136343,-0.053266332,1.2483E+11,-0.069469131,38.540596094552924
2021-09-14,0,0,2100,2160,2079,2128,272298843,247775272,0,0,75857470,5.77835E+11,2222002033.1539474,23,11,2122.0608944049022,0,27,1091482770661.6666,0.5294034334336871,0.345679012,12.95663675844231,1.6481481481481481,0.022076092,-0.01030445,66599822403,0.606765881,43.04568527918782
2021-09-15,0,0,2163,2163,2060,2079,275594247,-212739473,0,0,50941947,5.79482E+11,1925557138.9802094,14,37,2102.6621227401747,1,23,1088586975153.0333,0.5323245616920381,0.8155339805825242,19.736150333437138,1.2815533980582525,0.017330210772833723,-0.014846743,49624865387,0.6954704156363057,35.17534537725824
2021-09-19,0,0,1960,2050,1904,1955,419769237,42595156,0,0,119570235,8.16182E+11,2745361833.386364,5,24,1944.357939805389,2,24,1086413473681.9333,0.7512624508244561,0.034246575,36.28940030040001,0.9041095890410958,0.036203522504892366,-0.026490066,82446677063,0.6668603585585695,28.944820909970957
2021-09-20,0,0,1970,1980,1908,1910,300771914,1167272,0,0,129586220,5.84729E+11,2216181618.528807,5,21,1944.093599876483,1,27,1074903683984.7667,0.5439824625610704,0.8333333333333334,16.60294768866683,1.8333333333333333,0.020886398369842078,-0.0265625,53365390238.99999,-0.301918996,20.993914807302218
2021-09-21,0,0,1910,1940,1847,1861,389768230,-154252677,0,0,264538800,7.2296E+11,5322890744.354166,0,15,1854.8463640712841,1,9,1068696649082.5667,0.6764877431464134,0.5268817204301075,17.70379561364269,1.3494623655913978,0.007522837,-0.021265284,1.46943E+11,0.6862923085047681,23.847926267281096
2021-09-22,0,0,1853,1870,1764,1855,375280645,508892454,0,0,227655252,6.8073E+11,2409492929.4433856,9,22,1813.9228829267227,2,27,1.0592E+12,0.6426849132606379,0.018867924528301886,30.06811436523713,1.1580188679245282,0.020652173913043477,-0.032079646,66727638111.00001,0.067475321,27.02349869451696
2021-09-26,0,0,1912,1912,1830,1848,179250617,-265134782,2,0,35464963,3.33818E+11,1499793082.813972,10,16,1862.2963986729262,1,23,1033931783541.9333,0.3228624787560381,0.7804878048780488,16.984788739645982,1.4969512195121952,0.023048716605552647,-0.018766756,35968443007,0.17870345655218847,24.02684563758389
2021-09-29,1,5,1850,1872,1804,1839,247677772,89675941,0,0,46713216,4.56966E+11,1613212933.0161088,7,9,1845.002773745074,3,12,1022644390655.2667,0.4468475850556376,0.16176470588235295,9.752869076788663,2.139705882352941,0.025268817204301075,-0.010303688,50743736606,0.2563283883703939,17.26618705035972
2021-10-02,1,4,1855,1880,1817,1824,462271079,122417770,0,0,228790104,8.50264E+11,2678561150.3126316,2,7,1839.3191736876968,3,24,1024176315997.1666,0.8301930495416301,0.49206349206349204,13.787813639840213,2.2142857142857144,0.014933333333333333,-0.017563117,71265672367,-0.257292872,19.480519480519476
2021-10-03,1,3,1828,1930,1790,1930,632704827,1270353942,0,0,316640856,1.18804E+12,10251728893.949385,20,15,1877.7170683226034,2,23,1041495288480.6666,1.140706699,0.7285714285714285,39.22501003980059,0.9964285714285714,0.027792344,-0.014810752,3.42566E+11,-0.03328004,34.08748114630467
2021-10-04,1,2,1941,1955,1906,1931,372922885,-232600962,0,0,203042575,7.20462E+11,4175882343.8927927,6,14,1931.9327106085216,1,22,1046842602544.8334,0.6882237294456542,0.20408163265306123,11.701311383082174,3.020408163265306,0.015479876160990712,-0.010926119,64990621269.00001,-0.217886776,29.516129032258064
2021-10-06,1,1,1931,1971,1910,1939,326550410,160759960,0,0,219042795,6.34902E+11,3673166391.242744,8,10,1944.2696554966813,0,26,1036103896565.1666,0.6127783663952926,0.13114754098360656,11.084213360821101,2.8442622950819674,0.015432098765432098,-0.008749357,1.54611E+11,0.13078530678722564,33.92539964476022
2021-10-09,0,0,1948,1948,1847,1850,246309483,-349045146,45,0,15029940,4.5896E+11,3665101794.945079,0,26,1863.3475968320715,3,17,1026864063284.0333,0.44695320406597033,0.9702970297029703,19.573159930270666,1.7178217821782178,0.011205976520811099,-0.024051309,65954241653,0.8386049558826522,32.70547945205479
2021-10-10,0,0,1799,1881,1799,1880,202202655,631294185,59,0,380342650,3.70089E+11,2869566969.0957365,1,26,1830.2873532100753,1,22,1006734195546.5333,0.36761338183321274,0.9878048780487805,17.797235853075943,2.1402439024390243,0.027027027,-0.011544805,70557516092,-0.56515251,33.04940374787053
2021-10-11,0,0,1870,1879,1801,1814,177081163,-70097452,0,0,13869882,3.24277E+11,1091025543.7850382,3,32,1831.235307213337,1,25,927047470381.5667,0.349795764,0.717948718,16.850055760431054,2.25,0.011891891891891892,-0.011853448,33745473487,-0.184971688,24.00662251655629
2021-10-12,0,0,2310,2348,2294,2348,1444462894,468381101,0,0,150281131,3.38675E+12,29322115653.98235,14,0,2344.6419437639083,0,4,956491696946.5667,3.5408026000587403,0.7037037037037037,6.883314479768137,3.25,0.014054514480408859,0,7.29117E+11,-0.672263884,62.35078053259872
2021-10-13,0,0,1707,1766,1668,1730,296818674,-130453682,0,0,58330283,5.0584E+11,2449502799.2994695,3,21,1704.2046169911803,2,24,917922300040.5333,0.5510703407223719,0.23469387755102042,17.196541217563137,1.9362244897959184,0.026704545454545453,-0.023255814,69668881610,0.22207804823796792,42.893240682248894
2021-10-16,0,0,1740,1785,1730,1777,190108612,44665759,0,0,38009489,3.3612E+11,1376134780.0048294,23,6,1768.0437719412732,0,23,8.83061E+11,0.3806307402307342,0.6727272727272727,7.671367198010742,3.040909090909091,0.025210084033613446,-0.009106431,38932714641,0.001952241,45.804416403785496
2021-10-17,0,0,1780,1780,1680,1690,280797871,-167047963,0,0,24213410,4.78407E+11,2221632674.912859,5,18,1703.742466836581,1,15,8.57884E+11,0.5576594049857201,0.9,19.02875293183471,1.83,0.009883721,-0.025882353,55306492142,0.5502819088671143,44.73197781885397
2021-10-18,0,0,1672,1750,1653,1738,281428154,586528498,0,0,230330682,4.80197E+11,2470795861.1207714,10,10,1706.286704012563,3,27,822573826398.4667,0.5837738837466797,0.6804123711340206,20.561567517660833,2.1211340206185567,0.039769452,-0.018742443,64567439518,0.037547282,46.486486486486484
2021-10-19,0,0,1758,1791,1730,1791,425344518,260764151,0,0,72254120,7.57305E+11,6359132100.413385,17,2,1780.4499094919568,2,16,811779812860.4333,0.9328941131308977,0.5409836065573771,18.561822708089007,3.372950819672131,0.01452514,-0.014334862,1.60306E+11,0.8674328486449093,48.33430742
2021-10-20,0,0,1789,1813,1725,1738,203667935,-200887285,0,0,47380248,3.58025E+11,1740959843.4126463,2,15,1757.883653212274,3,21,766816487798.2667,0.46689728157513055,0.5795454545454546,16.912561106218355,2.2244318181818183,0.029314159,-0.018018018,47489133495,0.7748315288836226,47.12250712250712
2021-10-23,0,0,1730,1730,1671,1674,370691245,-401118002,0,0,22784370,6.21172E+11,4461370298,0,11,1675.7125359327006,1,22,757494608785.7333,0.8200348345749167,0.9491525423728814,7.757670631967015,3.3177966101694913,0.010059171597633136,-0.026929982,93289412506,0.24739622147387683,45.84257206208425
2021-10-25,0,0,1645,1738,1631,1672,310297583,339509871,0,0,130247376,5.20891E+11,2207483822.2108636,16,31,1678.6832177290921,4,29,7.34661E+11,0.709023151,0.2523364485981308,21.41752795,1.733644859813084,0.030769231,-0.03347535,84906782981,-0.208895776,42.411764705882355
2021-10-26,0,0,1671,1729,1670,1680,231812369,161998276,0,0,74403715,3.93524E+11,1696139922.630826,6,24,1697.5985202713666,2,24,7.14529E+11,0.5507465357872365,0.15254237288135594,10.56575608465681,1.6610169491525424,0.022016222,-0.010047281,51581669756,-0.100820286,42.64792032806092
2021-10-27,0,0,1701,1738,1680,1696,219905018,77663924,0,0,50388300,3.7507E+11,1381888882.0634193,7,9,1705.601657416476,2,25,689743912478.3667,0.5437820564842808,0.086206897,13.004228416555684,0.34913793103448276,0.017331023,-0.017190279,46154236156,0.390298106,42.91545189504373
2021-10-30,0,0,1726,1726,1621,1668,402885513,625565800,0,0,506325625,6.64592E+11,4535712235.161605,1,13,1649.5814550249167,2,26,687822611993.5667,0.9662265519546718,0.5523809523809524,25.148213650402827,0.18333333333333332,0.021582734,-0.024570025,1.08507E+11,0.8420655669898678,44.49818622
2021-10-31,0,0,1640,1640,1568,1570,558751684,-199692250,0,0,108132016,8.79036E+11,8779784632.220837,0,29,1573.2138970036644,1,8,697489324986.3667,1.2602858319877253,0.9722222222222222,17.52551503880167,0.2048611111111111,0.010101010101010102,-0.02590019,2.03238E+11,0.769307118,40.998838559814175
2021-11-01,0,0,1620,1652,1601,1652,152632403,271073389,0,0,453967888,2.51493E+11,3514031632.7976456,11,0,1647.700741316377,2,5,679115436593.8334,0.3703236740330689,0.6274509803921569,3.8839423237841824,0.3235294117647059,0.030871670702179176,0,24414820444,0.6777434763645802,45.33947065592635
2021-11-02,0,0,1698,1730,1681,1730,318838776,475044498,2,0,796839360,5.47628E+11,12221552689.85809,9,0,1717.5714917184353,0,3,661858177530.2667,0.8274104796219082,0.6530612244897959,7.4496701182852645,0.7040816326530612,0.020231214,-0.017078916,265930336254.99997,0.5950528251081503,25.897035881435258
2021-11-03,1,5,1803,1803,1772,1803,447813942,-1411580404,3,0,589884288,8.07165E+11,24190750503.26269,13,0,1802.4571308590478,1,4,6.69503E+11,1.205619683,0,1.5206035424422935,1.8064516129032258,0.012201885745978924,0,16863163308,0,54.95251017639077
2021-11-06,1,4,1892,1892,1892,1892,45605168,0,2,0,0,86284977856,1151182525.5264354,0,0,1892,0,3,6.53063E+11,0.13212358443945016,1,0,inf,0,0,11917026880,0,57.38125802310655
2021-11-07,1,3,1957,1957,1901,1957,2016353606,-129570936,58,0,332706082,3.94001E+12,54302282701.16128,2,5,1954.0273346296185,1,14,7.5719E+11,5.203461089854941,0,11.066562627329144,1.4241071428571428,0.022483392948390392,-0.020865936,1.86625E+12,0.34447215689626076,67.63540290620872
2021-11-08,1,2,1971,2051,1970,2051,1856803942,2945185187,0,0,1639535212,3.79315E+12,42170415450.30925,16,3,2042.8387722154027,1,15,864137672391.0667,4.389521723574857,0.9876543209876543,11.185769529341497,0.9845679012345679,0.026470588235294117,-0.02653981,7.2208E+11,0.4028733269937773,69.48941469489415
2021-11-09,1,1,2050,2139,1962,2046,1532746439,1351931964,0,0,971021493,3.15241E+12,16011234818.983938,6,3,2056.704531008211,6,24,945119217782.1333,3.335459153370729,0.022598870056497175,28.051836598851803,0.4505649717514124,0.043099273607748186,-0.039979757,4.62413E+11,0.2020202761741213,66.88741721854305
2021-12-08,0,0,2230,2250,2180,2190,672998383,-4161964365,203,0,1250352740,1.49468E+12,51205359261.98469,13,2,2220.922525,1,8,972250788410.7333,1.5373371625506613,0.5714285714285714,4.43939981,1.1392857142857142,0,-0.01826484,1.28452E+12,-0.289221952,76.71394799054374
2021-12-11,0,0,2235,2300,2110,2112,1299517837,-1292060338,0,0,2397294848,2.83809E+12,15976353981.03083,3,11,2183.9566409945323,3,18,1055726549467.6666,2.6882819340273882,0.6473684210526316,43.55187090243561,0.5684210526315789,0.030872483,-0.026728111,3.97757E+11,0.8458171189758508,75.46511627906978
2021-12-12,0,0,2100,2125,2075,2075,784137031,-899095340,16,0,252794220,1.62801E+12,23161884024.45143,0,11,2076.1862483841805,1,4,1094761494276.8667,1.4870951610207739,0.5,2.990301022482201,2.51,0.009073543,-0.018795181,5.23421E+11,0.35437236608392597,72.51396648044692
2021-12-13,0,0,2050,2098,1973,1973,515924437,-860756329,0,0,285149377,1.04071E+12,8016375339.986233,4,16,2017.1770812263346,3,10,1101109723974.0334,0.9451473611593881,0.616,36.504087356233946,1.022,0.035953979,-0.030212977,1.82003E+11,0.6120742118664416,64.81294236602628
